id,titleType,originalTitle,startYear,runtimeMinutes,genres,rating,numVotes
tt0001064,short,Through the Breakers,1909,11,"Drama,Short",5.4,14
tt0001065,short,Tis an Ill Wind That Blows No Good,1909,10,"Drama,Short",5.9,21
tt0001066,short,De to guldgravere,1909,\N,Short,5.5,16
tt0001067,short,To Save Her Soul,1909,11,"Drama,Short",4.1,14
tt0001068,movie,Toma caseta Z,1909,\N,\N,6.8,340
tt0001069,movie,Toma del Gurugu,1909,\N,\N,5.1,120
tt0001070,short,Tragedia torera,1909,14,Short,5.6,42
tt0001071,short,Tragic Love,1909,15,"Drama,Short",6.4,77
tt0001072,short,A Trap for Santa Claus,1909,16,"Drama,Short",5.4,40
tt0001073,short,The Treacherous Policeman,1909,\N,"Crime,Short",4.6,111
tt0001074,short,The Trick That Failed,1909,7,"Drama,Short",8.4,15
tt0001075,short,A Troublesome Satchel,1909,2,"Comedy,Short",3.9,7
tt0001076,short,Trying to Get Arrested,1909,4,"Comedy,Short",4.5,31
tt0001077,short,Twin Brothers,1909,5,"Comedy,Short",4.9,7
tt0001078,short,Two Memories,1909,3,"Drama,Short",6.3,1068
tt0001079,short,Two Women and a Man,1909,11,"Drama,Short",5.7,15
tt0001080,movie,Two of the Boys,1909,\N,\N,6.6,7
tt0001081,movie,La vida en el campamento,1909,\N,\N,5.2,8
tt0001082,movie,Viernes de dolores,1909,\N,\N,4.9,15
tt0001083,short,The Violin Maker of Cremona,1909,10,"Drama,Short",6.3,21
tt0001084,short,The Voice of the Violin,1909,16,Short,5,15
tt0001085,short,"Wanted, a Child",1909,3,"Drama,Short",4.8,28
tt0001086,short,Was Justice Served?,1909,10,"Drama,Short",6.1,258
tt0001087,short,Washington Under the American Flag,1909,\N,"Drama,Short",5.4,23
tt0001088,short,The Way of Man,1909,11,"Drama,Short",4,7
tt0001089,short,We Must Do Our Best,1909,10,"Comedy,Short",5.5,42
tt0001090,short,The Welcome Burglar,1909,13,"Drama,Short",3.6,7
tt0001091,short,What Drink Did,1909,12,"Drama,Short",7.5,6
tt0001092,short,What's Your Hurry?,1909,4,Short,6.1,9
tt0001093,short,When Thieves Fall Out,1909,\N,"Crime,Drama,Short",5.9,31
tt0001094,short,The Winning Coat,1909,8,"Drama,Short",5.7,154
tt0001095,short,With Her Card,1909,11,"Drama,Short",7.3,18
tt0001096,short,Within an Ace,1909,\N,"Drama,Short,War",8.9,11
tt0001097,short,A Woman's Vanity,1909,\N,"Drama,Short",5.5,15
tt0001098,short,The Wooden Leg,1909,3,"Comedy,Short",3.7,6
tt0001099,short,A Wreath in Time,1909,9,"Comedy,Short",5.2,22
tt0001100,short,The Wrong Coat,1909,\N,"Crime,Drama,Short",4.9,15
tt0001101,movie,Abraham Lincoln's Clemency,1910,\N,\N,5.8,40
tt0001102,short,Across the Plains,1910,\N,"Short,Western",5.9,67
tt0001103,short,An Affair of Hearts,1910,\N,"Comedy,Short",5.2,13
tt0001104,short,The Affair of an Egg,1910,3,"Comedy,Short",6.4,271
tt0001105,short,Afgrunden,1910,38,"Drama,Short",6.3,126
tt0001106,short,Alice's Adventures in Wonderland,1910,10,"Adventure,Comedy,Drama",5.9,48
tt0001107,short,All on Account of the Milk,1910,\N,"Comedy,Short",6.2,184
tt0001108,short,Almost,1910,\N,"Comedy,Short",6,37
tt0001109,movie,L'aluminite,1910,\N,\N,5.9,7
tt0001110,short,Amateur Night,1910,\N,"Comedy,Short",6.1,11
tt0001111,short,Ambrosius,1910,\N,"Biography,Short",6.2,9
tt0001112,movie,Amleto,1910,\N,Drama,6,5
tt0001113,movie,Amor gitano,1910,\N,\N,4.9,7
tt0001114,short,The Angel of the Studio,1912,\N,"Drama,Romance,Short",6.6,1985
tt0001115,movie,Ansigttyven I,1910,\N,Crime,5.8,5
tt0001116,movie,Ansigttyven II,1910,\N,\N,5.2,5
tt0001117,short,Cléopâtre,1910,\N,"Drama,History,Romance",5.8,129
tt0001118,short,An Arcadian Maid,1910,11,"Drama,Short",4.8,27
tt0001119,short,Arms and the Woman,1910,\N,"Drama,Short",6.4,779
tt0001120,short,As It Is in Life,1910,16,"Drama,Short",5.5,6
tt0001121,short,As the Bells Rang Out!,1910,8,"Drama,Short",7.8,5
tt0001122,movie,L'auberge rouge,1910,\N,\N,5.5,32
tt0001123,short,Away Out West,1910,\N,"Short,Western",3.9,12
tt0001124,short,The Bad Man's Christmas Gift,1910,\N,"Short,Western",5.6,208
tt0001125,short,The Bad Man's Last Deed,1910,\N,"Short,Western",7.7,6
tt0001126,short,A Rough Night on the Bridge,1910,\N,"Comedy,Short",5.2,18
tt0001127,short,Baixant de la font del Gat,1910,\N,"Comedy,Short",5.5,11
tt0001128,short,The Bandit's Wife,1910,\N,"Short,Western",6.3,270
tt0001129,short,The Banker's Daughters,1910,16,"Drama,Short",6.2,10
tt0001130,short,The Bearded Bandit,1910,\N,"Short,Western",5.9,518
tt0001131,short,Behind the Scenes,1910,\N,"Drama,Short",6,96
tt0001132,short,The Bewitched Boxing Gloves,1910,6,"Comedy,Short",6.8,760
tt0001133,short,The Blue Bird,1910,\N,"Drama,Fantasy,Short",6.3,150
tt0001134,short,Briton and Boer,1909,\N,"Action,Short,War",5.8,5
tt0001135,short,The Broken Doll,1910,17,"Drama,Short",9.2,6
tt0001136,short,A Broken Spell,1910,\N,"Drama,Short",9,7
tt0001137,short,Broncho Billy's Redemption,1910,\N,"Short,Western",3.8,13
tt0001138,short,The Brothers,1910,\N,"Drama,Short",5.7,15
tt0001139,short,Buffalo Bill's Wild West and Pawnee Bill's Far East,1910,\N,Short,3.4,5
tt0001140,short,The Bully,1910,\N,"Drama,Short",4.3,7
tt0001141,movie,The Butterfly,1910,\N,\N,6.2,278
tt0001142,movie,By Order of Napoleon,1910,\N,\N,6.4,47
tt0001143,short,The Call to Arms,1910,17,"Drama,Short",8.5,11
tt0001144,short,The Call,1910,11,"Drama,Short",6.7,199
tt0001145,short,Carceleras,1910,\N,"Drama,Short",5.5,226
tt0001146,short,Carminella,1910,\N,"Drama,Short",5.7,25
tt0001147,movie,O Centenário da Guerra Peninsular,1910,\N,Documentary,6.6,65
tt0001148,short,Chantecler Atraiçoado,1910,\N,"Comedy,Short",7,79
tt0001149,short,The Child and the Fiddler,1910,\N,"Crime,Drama,Short",5.4,10
tt0001150,short,A Child of the Ghetto,1910,16,"Drama,Short",5.4,35
tt0001151,short,A Child's Faith,1910,11,"Drama,Short",5.5,47
tt0001152,short,A Child's Impulse,1910,17,"Drama,Short",5.6,5
tt0001153,short,A Child's Stratagem,1910,17,"Drama,Short",6.3,81
tt0001154,short,Circle C Ranch's Wedding Present,1910,\N,"Short,Western",4.3,25
tt0001155,short,The Clerk's Downfall,1910,\N,"Crime,Drama,Short",5,38
tt0001156,short,The Cloister's Touch,1910,\N,"Drama,Short",4.4,9
tt0001157,short,The Common Enemy,1910,\N,"Drama,Short",5.6,15
tt0001158,short,Concurso de niños,1906,\N,"Documentary,Short",6.3,339
tt0001159,movie,The Connecticut Yankee,1910,\N,\N,5.4,9
tt0001160,short,Conscience,1910,\N,"Drama,Short",4.8,12
tt0001161,short,The Converts,1910,16,"Drama,Short",5.2,21
tt0001162,short,Un corpus de sangre,1910,13,Short,5.7,73
tt0001163,movie,Corrida da Rampa,1910,\N,Documentary,5,40
tt0001164,short,The Coster's Wedding,1910,\N,"Comedy,Short",4.3,6
tt0001165,short,The Course of True Love,1910,\N,"Drama,Short",6,6
tt0001166,short,The Courtship of Miles Standish,1910,\N,"Drama,Romance,Short",5.9,72
tt0001167,short,The Cowboy and the Squaw,1910,\N,"Short,Western",5.2,56
tt0001168,short,A Cowboy's Mother-in-Law,1910,\N,"Comedy,Short,Western",4.7,31
tt0001169,short,The Cowboy's Sweetheart,1910,\N,"Short,Western",5.5,36
tt0001170,short,A Cowboy's Vindication,1910,\N,"Short,Western",4.7,7
tt0001171,short,The Cowpuncher's Ward,1910,\N,"Short,Western",5.7,10
tt0001172,short,Cretinetti e le donne,1910,\N,"Comedy,Short",5.9,160
tt0001173,short,Le crime du grand-père,1911,\N,"Drama,Short",7.4,7
tt0001174,short,Cyclone Pete's Matrimony,1910,10,"Comedy,Short",7.3,16
tt0001175,movie,La dame aux camélias,1912,\N,"Drama,Romance",5.8,5
tt0001176,short,The Dancing Girl of Butte,1910,11,"Drama,Short",5.1,29
tt0001177,short,Davy Crockett,1910,\N,"Adventure,Short",6.6,761
tt0001178,short,The Deputy's Love Affair,1912,\N,"Romance,Short,Western",4.8,24
tt0001179,movie,Desfile histórico del centenario,1910,\N,\N,6,18
tt0001180,short,The Desperado,1910,\N,"Short,Western",4.9,12
tt0001181,short,El diablo está en Zaragoza,1910,\N,"Fantasy,Short",5.3,196
tt0001182,short,A Dixie Mother,1910,10,"Drama,Short",6.1,11
tt0001183,short,Djævlesonaten,1910,\N,Short,4.5,34
tt0001184,movie,Don Juan de Serrallonga,1910,58,"Adventure,Drama",3.8,5
tt0001185,short,Dorian Grays Portræt,1910,\N,"Drama,Short",8.9,11
tt0001186,movie,Dorothy and the Scarecrow in Oz,1910,\N,\N,5.1,10
tt0001187,short,The Duke's Plan,1910,11,"Drama,Short",6,23
tt0001188,short,The Dumb Half Breed's Defense,1910,\N,"Short,Western",7.2,13
tt0001189,short,Den døde Rotte,1910,\N,"Drama,Short",6,5
tt0001190,short,Døden,1910,\N,"Drama,Short",4.8,30
tt0001191,short,Effecting a Cure,1910,\N,"Comedy,Short",5,16
tt0001192,short,The Electrical Vitalizer,1910,9,"Comedy,Short",5.4,25
tt0001193,short,Elektra,1910,\N,"Drama,Short",5.4,5
tt0001194,short,Elskovsleg,1910,\N,Short,4.8,108
tt0001195,short,Elverhøj,1910,\N,"History,Short",5.3,63
tt0001196,short,Elverhøj,1910,6,"History,Short",5.7,69
tt0001197,short,Les enfants d'Édouard,1914,\N,"Drama,Short",7.2,5
tt0001198,short,The Engineer's Romance,1910,\N,"Drama,Short",6.1,139
tt0001199,short,The Engineer's Daughter,1911,\N,"Drama,Short",6.6,335
tt0001200,short,The Englishman and the Girl,1910,11,"Comedy,Short",5.4,21
tt0001201,short,La esclusa,1910,\N,"Drama,Short",3.7,37
tt0001202,short,Examination Day at School,1910,17,"Comedy,Short",5.4,707
tt0001203,movie,Excursión al Gombreny,1910,\N,\N,6,329
tt0001204,short,La expiación,1910,\N,Short,6.6,22
tt0001205,short,Fabricación del cemento Asland,1910,\N,"Documentary,Short",4.5,6
tt0001206,short,The Face at the Window,1910,17,"Drama,Short",5.9,11
tt0001207,short,Faithful,1910,17,"Drama,Short",7.8,10
tt0001208,short,The Farmer's Daughter,1910,\N,"Comedy,Short",7.6,5
tt0001209,short,Una farsa de colas,1910,\N,"Comedy,Short",4.8,19
tt0001210,short,A Fatal Picnic,1910,\N,"Comedy,Short",4.1,12
tt0001211,short,Faust,1910,\N,"Drama,Short",5.5,73
tt0001212,short,La fecha de Pepín,1910,\N,"Comedy,Short",4.8,5
tt0001213,short,The Fence on 'Bar Z' Ranch,1910,\N,"Short,Western",5.9,11
tt0001214,short,La fille de Jephté,1910,\N,"Drama,Short",2.2,5
tt0001215,short,La fin de Paganini,1910,\N,"Drama,Short",3.8,13
tt0001216,short,The Final Settlement,1910,16,"Drama,Short",7.2,5
tt0001217,short,A Flash of Light,1910,11,"Romance,Short",5.3,9
tt0001218,short,L'épée du spirite,1910,6,"Animation,Fantasy,Horror",4.4,21
tt0001219,short,Flores y perlas,1910,\N,"Drama,Short",5.9,16
tt0001220,short,The Flower of the Ranch,1910,\N,"Short,Western",4.8,14
tt0001221,short,For Her Sister's Sake,1910,\N,"Comedy,Short",5.9,38
tt0001222,short,The Forest Ranger,1910,\N,"Short,Western",5,35
tt0001223,short,Frankenstein,1910,16,"Fantasy,Horror,Sci-Fi",9.4,5
tt0001224,short,The Freezing Mixture,1910,10,"Comedy,Short",6,492
tt0001225,short,From Storm to Sunshine,1910,\N,"Drama,Short",4.9,8
tt0001226,short,From Tyranny to Liberty,1910,\N,"Drama,Short",4.9,9
tt0001227,short,The Fugitive,1910,17,"Drama,Short,War",5.1,17
tt0001228,short,A Gambler of the West,1910,\N,"Short,Western",5.2,237
tt0001229,short,Et gensyn,1910,\N,Short,3.8,12
tt0001230,movie,Gentleman Joe,1910,\N,\N,5.9,94
tt0001231,short,The Girl and the Fugitive,1910,\N,"Short,Western",4.1,28
tt0001232,short,The Girl from Arizona,1910,\N,"Short,Western",7,6
tt0001233,short,The Girl on Triple X,1910,\N,"Short,Western",4.8,11
tt0001234,short,Gold Is Not All,1910,16,"Drama,Short",6.9,12
tt0001235,short,A Gold Necklace,1910,6,"Comedy,Short",7,1955
tt0001236,short,The Gold Seekers,1910,11,"Drama,Short",5.3,20
tt0001237,short,The Golden Supper,1910,17,"Romance,Short",4.8,15
tt0001238,short,Great Fight at All-Sereno,1910,\N,"Comedy,Short",6,13
tt0001239,short,Los guapos,1910,\N,Short,5.3,309
tt0001240,movie,Hamlet,1911,\N,Drama,4.1,26
tt0001241,short,Hamlet,1910,20,"Drama,Short",6.7,34
tt0001242,short,Hamlet,1908,\N,"Drama,Short",5.5,97
tt0001243,short,Her Father's Pride,1910,11,"Drama,Short",6,89
tt0001244,short,Her Photograph,1910,\N,"Comedy,Short",6,8
tt0001245,short,Her Terrible Ordeal,1910,10,"Drama,Short",5.5,8
tt0001246,short,La hija del guardacostas,1910,\N,"Drama,Short",5.7,37
tt0001247,movie,His Brother's Wife,1910,\N,\N,6.9,98
tt0001248,short,His Last Burglary,1910,17,"Drama,Short",4.6,12
tt0001249,short,His Last Dollar,1910,\N,"Comedy,Short",6.1,68
tt0001250,short,His Mother's Necklace,1910,\N,"Crime,Drama,Short",5.7,24
tt0001251,short,His New Lid,1910,6,"Comedy,Short",4.7,58
tt0001252,short,His Only Daughter,1910,\N,"Drama,Short",4,10
tt0001253,short,His Sister-In-Law,1910,17,"Drama,Short",5.1,45
tt0001254,short,The Honor of His Family,1910,11,"Drama,Short",6,5
tt0001255,short,The Hoodoo,1910,\N,"Comedy,Short",4.9,41
tt0001256,short,The House with Closed Shutters,1910,11,"Drama,Short,War",5,6
tt0001257,short,The House of the Seven Gables,1910,\N,"Drama,Short,Thriller",5.6,7
tt0001258,movie,Den hvide slavehandel,1910,45,Drama,6,400
tt0001259,short,The Iconoclast,1910,17,"Drama,Short",6.2,289
tt0001260,short,The Impalement,1910,16,"Drama,Short",5.5,126
tt0001261,short,Impersonating the Policeman Lodger,1910,\N,"Comedy,Short",3.6,17
tt0001262,short,In Life's Cycle,1910,17,"Drama,Short",5.8,16
tt0001263,short,In Neighboring Kingdoms,1910,\N,"Comedy,Short",5,11
tt0001264,short,In Old California,1910,17,"Drama,History,Short",6,5
tt0001265,short,In the Border States,1910,17,"Drama,Short,War",6.2,12
tt0001266,short,In the Hands of the Enemy,1910,\N,"Drama,Short,War",7.1,961
tt0001267,short,In the Mission Shadows,1910,10,"Drama,Short,Western",4.5,43
tt0001268,short,In the Season of Buds,1910,17,"Drama,Short",5.5,79
tt0001269,short,An Indian Girl's Love,1910,\N,"Short,Western",5.6,50
tt0001270,short,An Indian Wife's Devotion,1909,\N,"Drama,Short,Western",6,9
tt0001271,short,Inundaciones en Lérida,1910,10,"Documentary,Short",7,1358
tt0001272,short,Jake's Daughter,1910,\N,"Drama,Short",5.5,14
tt0001273,short,Sølvdaasen,1910,\N,"Crime,Drama,Short",6.8,48
tt0001274,short,John Dough and the Cherub,1910,\N,"Fantasy,Short",6.1,16
tt0001275,short,Juggling on the Brain,1910,\N,"Comedy,Short",5.6,7
tt0001276,short,Justicias del rey Don Pedro,1910,\N,"Drama,Short",5.8,29
tt0001277,movie,Kapergasten,1910,\N,Drama,5.5,78
tt0001278,short,A Knot in the Plot,1910,\N,"Short,Western",4.9,39
tt0001279,short,Kærlighed og selvmord,1911,\N,Short,6,24
tt0001280,short,København ved Nat,1910,\N,Short,7,12
tt0001281,short,The Lady and the Burglar,1910,\N,"Drama,Short",4.1,7
tt0001282,short,The Land of Oz,1910,\N,"Fantasy,Short",6.2,12
tt0001283,short,The Last Deal,1910,11,"Drama,Short",6.2,103
tt0001284,short,The Lesson,1910,17,"Drama,Short",5.7,252
tt0001285,movie,The Life of Moses,1909,50,"Biography,Drama,Family",5.6,80
tt0001286,short,Little Angels of Luck,1910,17,"Drama,Short",6.6,5
tt0001287,short,The Little Orphan,1910,\N,"Drama,Short",6.1,8
tt0001288,short,The Little Prospector,1910,\N,"Short,Western",6.5,129
tt0001289,short,Llegada del marqués de Polavieja a Veracruz,1910,\N,"Documentary,Short",5.7,12
tt0001290,short,The Long Trail,1910,\N,"Short,Western",5.7,11
tt0001291,short,Lord Blend's Love Story,1910,\N,"Drama,Short",6.5,11
tt0001292,short,Love Among the Roses,1910,16,"Romance,Short",5.9,18
tt0001293,short,Love of Chrysanthemum,1910,\N,"Drama,Short",7,1059
tt0001294,short,Love's C. Q. D.,1910,10,"Romance,Short,Western",5.8,189
tt0001295,short,Lucha fratricida o Nobleza aragonesa,1910,\N,"Drama,Short",6.4,724
tt0001296,short,La lucha por la divisa,1910,34,Short,4.5,118
tt0001297,short,Luck of Roaring Camp,1910,\N,"Short,Western",5,6
tt0001298,short,A Lucky Toothache,1910,\N,"Comedy,Short",4.2,5
tt0001299,short,Macbeth,1909,\N,"Drama,Short",4.9,16
tt0001300,short,A Mad Infatuation,1910,\N,"Drama,Short",6.2,222
tt0001301,short,Madre mía,1910,12,Short,5.7,10
tt0001302,short,The Maid of Niagara,1910,\N,"Drama,Short",4.9,11
tt0001303,short,The Man,1910,16,"Drama,Short",5.8,5
tt0001304,short,Mannequins,1913,28,"Drama,Short",5.8,20
tt0001305,short,La manta del caballo,1910,\N,Short,5.4,110
tt0001306,short,Le marchand d'images,1910,\N,"Fantasy,Short",5.2,9
tt0001307,short,The Marked Time-Table,1910,17,"Drama,Short",8.1,10
tt0001308,short,The Marked Trail,1910,\N,"Short,Western",6.9,10
tt0001309,short,The Masher,1910,\N,"Comedy,Short",4.6,67
tt0001310,short,May and December,1910,7,"Comedy,Romance,Short",5.2,5
tt0001311,short,"Mazeppa, or the Wild Horse of Tartary",1910,\N,"Drama,Short",7.4,9
tt0001312,short,Mellem pligt og kærlighed,1910,\N,Short,5.8,13
tt0001313,short,Et menneskeliv,1910,\N,Short,6,32
tt0001314,short,Il mercante di Venezia,1911,19,"Drama,Short",4.8,17
tt0001315,short,The Message of the Violin,1910,17,"Drama,Short",5.4,43
tt0001316,short,Messaline,1910,\N,Short,6.2,319
tt0001317,short,The Mexican's Faith,1910,\N,"Short,Western",6.9,9
tt0001318,short,Michael Strogoff,1910,\N,"Drama,Short",7.3,13
tt0001319,short,A Midnight Cupid,1910,17,"Comedy,Short",6.4,23
tt0001320,short,Os Milagres de Nossa Senhora da Penha,1910,\N,"Musical,Short",6.3,89
tt0001321,short,The Cowboy Millionaire,1909,22,"Short,Western",5.8,30
tt0001322,short,The Millionaire and the Ranch Girl,1910,\N,"Short,Western",5.8,13
tt0001323,short,The Miser's Child,1910,\N,"Drama,Short",4.8,10
tt0001324,short,The Missing Bridegroom,1910,\N,"Drama,Short",5.4,86
tt0001325,short,The Mistaken Bandit,1910,\N,"Short,Western",5.2,10
tt0001326,short,The Modern Prodigal,1910,17,"Drama,Short",4.7,7
tt0001327,short,A Mohawk's Way,1910,17,"Drama,Short",3.8,8
tt0001328,short,Montblanc la serra,1910,6,Short,7.7,10
tt0001329,short,El moscardón,1910,8,Short,5,246
tt0001330,short,"A Mother's Devotion; or, The Firing of the Patchwork Quilt",1912,7,Short,5.4,12
tt0001331,short,A Moving Picture Rehearsal,1910,\N,"Comedy,Short",5.8,6
tt0001332,short,Muggsy Becomes a Hero,1910,8,"Comedy,Short",5.1,36
tt0001333,short,Muggsy's First Sweetheart,1910,16,"Comedy,Short",6.5,1791
tt0001334,short,Never Again,1910,\N,"Comedy,Short",7.3,1317
tt0001335,short,The New Magdalen,1910,\N,Short,5.9,27
tt0001336,short,The New Stenographer,1911,10,"Comedy,Short",5.7,7
tt0001337,short,The Newlyweds,1910,16,"Comedy,Short",5.5,73
tt0001338,movie,"Maiskaya noch, ili utoplennitsa",1910,\N,Drama,5.8,19
tt0001339,short,Not So Bad as It Seemed,1910,\N,"Comedy,Short",6,10
tt0001340,short,The Oath and the Man,1910,17,"Drama,Short",6,9
tt0001341,movie,Jarní sen starého mládence,1913,\N,Comedy,5.2,10
tt0001342,short,The Old Hat,1910,\N,"Comedy,Short",4.6,9
tt0001343,short,The Old Soldier,1910,\N,"Crime,Drama,Short",6.7,50
tt0001344,short,An Old Story with a New Ending,1910,\N,"Comedy,Short",4.3,23
tt0001345,short,On the Reef,1910,11,"Drama,Short",6,556
tt0001346,short,"One Night, and Then --",1910,11,"Drama,Short",5.8,6
tt0001347,short,Ononko's Vow,1910,\N,"Drama,Short",6.2,474
tt0001348,movie,Orientalsk dans,1910,\N,\N,5.8,16
tt0001349,short,Our Darling,1910,\N,Short,7.4,18
tt0001350,short,The Outlaw's Sacrifice,1910,\N,"Short,Western",6.9,7
tt0001351,short,Over Silent Paths,1910,16,"Drama,Short,Western",5.6,22
tt0001352,short,The Padre's Secret,1910,10,"Drama,Short,Western",6.4,8
tt0001353,movie,Paganini,1911,\N,\N,5.1,127
tt0001354,short,Pals of the Range,1910,\N,"Short,Western",4.4,5
tt0001355,short,Para domar la suegra,1910,9,"Comedy,Short",4.9,38
tt0001356,short,Parada militar en el paseo,1910,\N,"Documentary,Short",5.2,6
tt0001357,short,Patricia of the Plains,1910,\N,"Short,Western",5.7,32
tt0001358,movie,Peder Tordenskjold,1910,\N,\N,4.8,8
tt0001359,movie,A Pesca do Bacalhau,1910,\N,Documentary,5.6,27
tt0001360,short,The Phoenix,1910,\N,"Drama,Short",5.6,14
tt0001361,short,The Picture Thieves,1910,\N,"Crime,Drama,Short",7.4,5
tt0001362,short,A Plain Song,1910,17,"Drama,Short",5.8,22
tt0001363,short,The Plans of the Fortress,1910,\N,"Drama,Short,War",5.9,9
tt0001364,movie,El pobre Valbuena,1910,\N,\N,6.9,12
tt0001365,short,The Pony Express Rider,1910,\N,"Short,Western",7,10
tt0001366,movie,Un portero modelo,1910,\N,\N,5.7,18
tt0001367,short,Pride of the Range,1910,\N,"Short,Western",5.4,7
tt0001368,short,The Princess and the Peasant,1910,\N,"Drama,Short",6.8,8
tt0001369,short,The Purgation,1910,16,"Drama,Short",7.4,5
tt0001370,movie,Rainha Depois de Morta Inês de Castro,1910,\N,"Drama,History",6.1,10
tt0001371,short,Ramona,1910,17,"Drama,Romance,Short",4.1,10
tt0001372,short,The Ranch Girl's Legacy,1910,\N,"Short,Western",6.1,48
tt0001373,short,Ranch Life in the Great Southwest,1910,\N,"Documentary,Short,Western",5,8
tt0001374,short,The Ranchman's Feud,1910,\N,"Short,Western",7.1,7
tt0001375,short,The Range Riders,1910,\N,"Short,Thriller,Western",6.4,10
tt0001376,short,The Ranger's Bride,1910,\N,"Comedy,Short,Western",5,7
tt0001377,short,Re Lear,1910,\N,"Drama,Short",5.9,109
tt0001378,short,Re Lear,1910,16,"Drama,Short",4.7,6
tt0001379,movie,A Record Hustle Through Foggy London,1910,\N,\N,3.1,11
tt0001380,short,Regina von Emmeritz och konung Gustaf II Adolf,1910,44,"Drama,Short",6.9,19
tt0001381,movie,En rekrut fra 64,1910,\N,"Drama,War",6,12
tt0001382,movie,Revolução de 5 de Outubro,1910,\N,Documentary,4.9,16
tt0001383,short,Ribera del Llobregat,1910,13,"Documentary,Short",6.3,6
tt0001384,short,A Rich Revenge,1910,16,"Comedy,Short",6.4,384
tt0001385,short,The Rocky Road,1910,11,"Drama,Short",7,7
tt0001386,movie,Le roi des parfums,1910,\N,\N,5.4,9
tt0001387,short,A Romance of the Western Hills,1910,16,"Romance,Short,Western",6.4,1122
tt0001388,short,Rose o' Salem Town,1910,17,"Drama,Short",6.5,149
tt0001389,short,A Sailor's Sacrifice,1910,\N,"Drama,Short",3.6,5
tt0001390,short,A Salutary Lesson,1910,16,"Drama,Short",6.1,736
tt0001391,short,The Seal of the Church,1910,10,"Drama,Short,Western",6.3,52
tt0001392,short,Segunda carrera automovilista 'Peña-Rhin' (Mataró-Argentona),1910,12,Short,5.7,11
tt0001393,short,Serious Sixteen,1910,9,"Comedy,Short",6.6,20
tt0001394,short,The Sheriff's Sacrifice,1910,\N,"Short,Western",6.3,11
tt0001395,short,The Silent Message,1910,\N,"Short,Western",5.5,1419
tt0001396,short,Simple Charity,1910,17,"Drama,Short",6.8,9
tt0001397,short,Sisters,1910,\N,"Drama,Short",6.3,29
tt0001398,short,Skarpretterens Søn,1911,\N,"Drama,Short",4.5,22
tt0001399,short,The Smoker,1910,\N,"Comedy,Short",5.9,17
tt0001400,short,The Song of the Wildwood Flute,1910,17,"Drama,Short",4.8,10
tt0001401,short,The Sorrows of the Unfaithful,1910,17,"Drama,Short",4.8,971
tt0001402,short,The Stricken Home,1910,\N,"Drama,Short",5.3,216
tt0001403,short,The Suffragettes and the Hobble Skirt,1910,\N,"Comedy,Short",5.6,18
tt0001404,short,A Summer Flirtation,1910,\N,"Comedy,Romance,Short",7.1,3100
tt0001405,short,A Summer Idyll,1910,17,"Romance,Short",5.2,27
tt0001406,short,A Summer Tragedy,1910,\N,"Comedy,Short",5.1,9
tt0001407,short,Sunshine Sue,1910,17,"Drama,Short",6,36
tt0001408,short,Take Me Out to the Ball Game,1910,\N,"Comedy,Short",5.8,1189
tt0001409,short,Taming Wild Animals,1910,\N,"Action,Adventure,Drama",5.8,830
tt0001410,short,Taming a Husband,1910,16,"Comedy,Short",6,931
tt0001411,short,Teatro de la naturaleza en Sabadell,1910,10,Short,5,13
tt0001412,short,The Tenderfoot Messenger,1910,\N,"Short,Western",6.7,30
tt0001413,short,The Tenderfoot's Triumph,1910,\N,"Short,Western",6.5,6
tt0001414,short,That Chink at Golden Gulch,1910,17,"Short,Western",5.5,1149
tt0001415,short,Thou Shalt Not,1910,16,"Drama,Short",6.8,5
tt0001416,short,The Thread of Destiny,1910,16,"Romance,Short",4.9,75
tt0001417,short,Through Fire to Fortune,1911,\N,"Adventure,Drama,Short",7.4,5
tt0001418,short,Tommy Gets His Sister Married,1910,\N,"Comedy,Short",5.5,11
tt0001419,short,The Tout's Remembrance,1910,\N,"Drama,Short",7.3,16
tt0001420,short,A Tragedy of the Olden Times,1911,\N,"Crime,Drama,Short",7.1,34
tt0001421,short,Le tragique amour de Mona Lisa,1912,\N,"Drama,Short",6,20
tt0001422,movie,Trail to the West,1910,\N,\N,6.2,18
tt0001423,short,A Woman's Treachery,1910,\N,"Crime,Drama,Short",6.6,306
tt0001424,short,Trimming of Paradise Gulch,1910,\N,"Short,Western",3.7,19
tt0001425,short,True to His Duty,1910,\N,"Drama,Short",6.5,75
tt0001426,short,The Truth Will Out,1910,\N,"Crime,Drama,Short",5.1,75
tt0001427,short,The Twisted Trail,1910,16,"Drama,Short",6,898
tt0001428,short,The Two Brothers,1910,17,"Romance,Short,Western",5.3,11
tt0001429,short,The Two Fathers,1911,\N,"Drama,Family,Short",6.1,43
tt0001430,short,Two Little Waifs,1910,17,"Drama,Short",7.5,305
tt0001431,short,The Unchanging Sea,1910,14,"Drama,Short",6.7,75
tt0001432,short,Uncle Tom's Cabin,1910,\N,"Drama,Short",6.6,8
tt0001434,short,Under Western Skies,1910,\N,"Short,Western",6,18
tt0001435,short,Unexpected Help,1910,16,"Drama,Short",6.4,50
tt0001436,short,The Unknown Claim,1910,\N,"Short,Western",5.2,913
tt0001437,short,Up San Juan Hill,1909,\N,"Action,Drama,Short",6.9,1165
tt0001438,short,Up a Tree,1910,\N,"Comedy,Short",5.5,841
